country,city,name,year,week,latitude,longitude,counts_week,nodes,edges,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,circuity_avg,self_loop_proportion,bike_points,bus_stops,restaurants,shop_list,cycle_length,dist_to_greenspace,dist_to_bike,build_area,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,pop_mean,pop_std,landuse_entropy,3_way_int_count,4_way_int_count
Netherlands,Nijmegen,"Slotemaker De Bruineweg fietspaden, van Sint Jacobslaan naar Veldstraat, Nijmegen",2019,36,51.81949,5.85199,20729,510,1269,4.976470588,483,3.231372549,51268.711,40.40087549,31402.232,39.90118424,787,1.03374731,0,1,4,1,1,2612.592197,9,25,115010.3761,0.323351321,0.146366257,24.41438356,1.165807952,302.5382471,1.065522935,27.90143799,4.604777545,0.839390097,8,6
Netherlands,Nijmegen,"Visveldsestraat, weg gemengd verkeer",2019,36,51.866754,5.867225,20815,823,2090,5.078979344,709,2.888213852,71744.155,34.32734689,39997.867,34.48091983,1160,1.028059404,0,0,0,0,0,25.69590268,29,29,92939.54914,0.359480357,0.122026043,9.619863014,1.153916491,301.2994792,0.52490616,22.42933105,4.888156477,0.93125515,25,0
Netherlands,Nijmegen,"Muntweg fietspaden, van Leo Xiii-Straat naar Manningstraat, Nijmegen",2019,36,51.82795,5.83102,22301,349,898,5.146131805,327,3.206303725,44287.415,49.31783408,25831.89,48.73941509,530,1.040846747,0,0,4,0,0,1316.708474,65,34,53160.66959,0.439792015,0.184386462,23.07534247,2.213240408,299.9074581,1.370453398,11.98812749,5.289804492,0.796968038,8,2
Netherlands,Nijmegen,"Muntweg fietspaden, van Muntmeesterlaan naar Heideparkseweg, Nijmegen",2019,36,51.826864,5.829133,22552,422,1111,5.265402844,401,3.258293839,51767.101,46.59505041,30197.754,45.82360243,659,1.060573092,0,0,2,0,0,1564.622064,87,86,54724.41982,0.400883966,0.196896673,21.61433447,1.96507023,300.7571726,1.821985089,14.09273953,5.900146442,0.742886072,11,4
Netherlands,Nijmegen,"Smetiusstraat, van Nassausingel naar In De Betouwstraat, Nijmegen",2019,36,51.84398,5.8587,22864,716,1739,4.857541899,622,3.040502793,56358.916,32.40880736,34032.912,32.50516905,1047,1.040175275,0.001150086,5,4,23,1,2333.885709,29,87,156876.8617,0.275834121,0.161063682,30.81443299,2.325696423,302.430963,1.464536651,29.55728149,0.914282613,0.841246994,22,8
Netherlands,Nijmegen,"Tweede Oude Heselaan fietspaden, van Molenweg naar Koninginnelaan, Nijmegen",2019,36,51.84256,5.84337,23505,447,1107,4.953020134,409,3.091722595,44711.157,40.38948238,26679.635,40.11975188,665,1.043691782,0.003613369,0,3,0,0,1801.045444,90,0,133612.3914,0.291174243,0.123167194,12.90847458,1.419630906,303.1413376,0.581134874,29.29217529,0.680245258,0.793151378,26,3
Netherlands,Nijmegen,"Van Schevichavenstraat, van Van Welderenstraat naar Oranjesingel, Nijmegen",2019,36,51.84323,5.86572,26206,676,1634,4.834319527,604,3.065088757,55950.622,34.24150673,34111.105,34.52540992,988,1.038139255,0.00122399,8,2,24,3,1404.294646,31,0,200792.617,0.236768534,0.158542232,34.15410959,1.600583229,303.115678,1.784922219,30.61339024,0.680520381,0.920982139,23,8
Netherlands,Nijmegen,"Fietstunnel Laauwrikstraat, van Griftpad naar Laauwrikstraat, Lent",2019,36,51.86298,5.86252,32412,429,1050,4.895104895,354,2.834498834,41479.08,39.50388571,22698.293,39.40675868,576,1.036945792,0,3,6,2,0,1011.504466,92,92,79904.44605,0.330972373,0.141475771,10.21016949,1.356677761,301.4802296,0.551258805,18.74251447,4.968966714,0.735006494,22,12
Netherlands,Nijmegen,"Jonkerbosplein fietspad, van Muntweg naar Nieuwe Dukenburgseweg, Nijmegen",2019,36,51.82495,5.82675,34439,395,1015,5.139240506,376,3.275949367,46249.244,45.56575764,27494.328,44.77903583,614,1.052274446,0,1,0,0,0,3815.588647,54,53,85205.28462,0.390496209,0.181569109,19.40677966,2.371573489,301.5622881,1.877410803,17.82705806,5.416902748,0.804391778,15,5
Netherlands,Nijmegen,"Groenewoudseweg fietspaden, van Professor Bellefroidstraat naar Heyendaalseweg, Nijmegen",2019,36,51.829526,5.869095,36359,469,1134,4.835820896,416,3.061833689,47358.016,41.76191887,28598.248,41.62772635,687,1.043987405,0.003527337,2,3,0,0,2346.840869,12,12,117121.4574,0.326421351,0.169120444,37.61148649,2.18897803,301.5987989,1.036088761,25.55792447,5.386848216,0.750861425,23,6
Netherlands,Nijmegen,"Knip Griftdijk fietspaden, van Van Boetzelaerstraat naar Italiï¿½straat, Nijmegen",2019,36,51.87245,5.85093,37866,399,987,4.947368421,357,3.082706767,36505.539,36.9863617,20631.252,35.57112414,580,1.040192618,0.004052685,0,1,0,0,2129.919498,57,75,18428.17133,0.260052278,0.226429389,8.601351351,1.22881983,298.4143255,1.879613105,8.916474609,2.003285544,0.848767569,22,0
Netherlands,Nijmegen,"Erasmuslaan fietspad, van Sint Annastraat naar Heijendaalseweg, Nijmegen",2019,36,51.82053,5.8616,38253,716,1915,5.349162011,630,3.087988827,67065.544,35.0211718,37633.571,34.71731642,1084,1.044442378,0.003133159,7,1,0,0,1504.003909,0,87,188370.2178,0.479222665,0.207650218,30.6462585,2.96304385,299.3736668,1.039329553,17.09528175,2.773502858,0.8927348,0,0
Netherlands,Nijmegen,"Hatertseweg fietspaden, van Kastanjelaan naar Eekhoornstraat, Nijmegen",2019,36,51.82511,5.85358,39626,418,1031,4.933014354,381,3.157894737,43136.302,41.83928419,26526.537,42.2397086,628,1.055363301,0.003879728,2,0,1,0,1539.812623,0,0,121415.8161,0.375709225,0.132991826,27.3814433,1.285204991,302.0260682,0.343930875,28.32295009,3.329980081,0.876320749,13,1
Netherlands,Nijmegen,"Waalbrug, beide kanten fietspad",2019,36,51.848302,5.872674,40872,416,1094,5.259615385,364,2.995192308,41056.436,37.52873492,22633.447,37.97558221,596,1.065560899,0,1,0,1,0,2192.766784,87,0,36204.10383,0.401604418,0.267431612,19.49828179,12.0304238,297.5513506,1.803660056,16.81437465,2.360693395,0.835066151,4,0
Netherlands,Nijmegen,"Bisschop Hamerstraat, van Keizer Karelplein naar Molenstraat, Nijmegen",2019,36,51.84291,5.86041,46018,743,1807,4.864064603,663,3.092866756,59572.767,32.96777366,36304.027,32.91389574,1103,1.039343515,0.002213614,4,4,38,1,2037.74179,29,7,196245.8351,0.244023445,0.148327062,32.45302013,1.528084165,303.1849936,1.53733329,30.12089482,0.547608327,0.739513521,29,8
Netherlands,Nijmegen,"Tunnelweg fietspaden, van Koninginnelaan naar Nassausingel, Nijmegen",2019,36,51.84375,5.85455,55326,727,1750,4.814305365,644,3.067400275,58043.856,33.16791771,35083.719,32.97342011,1064,1.044688113,0.004571429,4,14,5,1,2750.446071,54,87,96743.8801,0.241718942,0.158111427,25.86912752,3.884185788,302.6313776,1.079169289,29.8404541,0.253668156,0.779513082,28,6
Netherlands,Nijmegen,"Graafseweg Spoorviaduct fietspaden, van Willemsweg naar Graafsedwarsstraat, Nijmegen",2019,36,51.83863,5.85105,74380,462,1148,4.96969697,397,2.909090909,49678.475,43.27393293,28236.683,44.32760283,637,1.043911113,0.00174216,2,2,1,1,2448.570464,49,89,92341.50076,0.246079946,0.158283684,25.76588629,3.393684889,302.8294537,0.520181257,26.72846137,1.616834212,0.756872545,6,0
Netherlands,Nijmegen,"Heyendaalseweg Spoorviaduct, van Verlengde Groenestraat naar Campusbaan, Nijmegen",2019,36,51.82626,5.86875,74553,517,1256,4.858800774,442,3.023210832,48095.593,38.29266959,28540.378,37.90222842,753,1.067651863,0.00477707,7,2,1,0,2200.333423,89,0,166036.1249,0.348871758,0.185937202,34.93959732,2.940639085,301.3200477,0.744873927,27.83869538,3.391326624,0.786164172,5,8
Netherlands,Nijmegen,"Fietspad Voor Station Ns, van Stationsplein naar Stieltjesstraat, Nijmegen",2019,36,51.84301,5.85403,90282,688,1651,4.799418605,610,3.065406977,54305.492,32.89248455,33577.853,33.08162857,1015,1.045317954,0.004845548,4,14,4,1,2407.632635,89,50,120497.8539,0.226076036,0.149791925,26.44368601,3.828365846,303.013818,0.878946516,29.91331918,0.216929969,0.687295593,22,5
Netherlands,Nijmegen,"Sint Annastraat Spoorviaduct fietspaden, van Thijmstraat naar Oude Groenewoudseweg, Nijmegen",2019,36,51.83263,5.85869,145708,406,982,4.837438424,375,3.078817734,43894.336,44.6989165,25922.111,43.93578136,590,1.056931103,0.00203666,0,2,2,0,2563.725378,48,1,78069.26107,0.354343647,0.190477664,29.88813559,3.168332971,301.9720339,0.836983522,30.80585186,1.735281861,0.906522796,16,2
USA,"Norfolk, Virginia",2502 Lafayette Boulevard,2022,8,36.876405,-76.257975,0,149,405,5.436241611,135,3.201342282,32322.867,79.80954815,16677.351,77.56907442,215,1.026862591,0,0,0,0,0,738.6954795,0,45,90424.72739,0.477519031,0.173140604,5.75328084,1.464190584,296.5837054,0.32994081,23.44404433,7.912575636,0.842422491,4,16
USA,"Norfolk, Virginia",2300 block Llewellyn Avenue,2022,8,36.870235,-76.287756,2,407,1087,5.341523342,365,3.024570025,48849.251,44.93951334,27390.034,46.74067235,586,1.050743011,0.001839926,0,0,3,0,740.1984817,114,114,159266.0215,0.154243587,0.153032336,5.103359173,1.487124441,298.9110036,0.800657737,8.819241769,15.21568073,0.524129758,3,15
USA,"Norfolk, Virginia",2300 block E Ocean View Avenue,2022,8,36.935035,-76.212547,34,96,223,4.645833333,63,2.447916667,13983.883,62.70799552,7162.757,63.38723009,113,1.055505466,0,0,0,0,0,0,51,49,35417.36408,0.270458028,0.306921909,3.377308707,2.667623163,292.7123016,1.107577169,12.64966897,12.28143586,0.934604682,7,3
USA,"Norfolk, Virginia",812 W 27th Street,2022,8,36.875436,-76.29584,37,133,343,5.157894737,121,3.293233083,29542.587,86.12999125,17817.031,89.085155,200,1.018905695,0,0,0,0,0,1846.24679,51,84,112753.7331,0.33280242,0.200737863,5.422572178,1.807657871,297.8749182,0.926731034,21.02811926,18.43143104,0.710784172,5,28
USA,"Norfolk, Virginia",7th View Street,2022,8,36.963839,-76.268234,41,60,96,3.2,34,2.2,5194.246,54.10672917,3569.977,55.78089063,64,1.070036443,0,0,0,0,0,1487.843623,45,64,28527.61085,0.120078183,0.311841373,1.765171504,2.378498819,295.5282389,1.76226408,9.342651367,6.648850153,0.809830719,3,1
USA,"Norfolk, Virginia",2509 E Ocean View Avenue,2022,8,36.934408,-76.210731,47,109,254,4.660550459,72,2.458715596,16197.971,63.77153937,8385.458,65.00355039,129,1.063941344,0,0,0,0,0,0,25,56,33158.82151,0.291170336,0.30100921,3.181102362,2.294866997,292.6389597,1.117527829,10.11119887,14.97117947,0.943507845,11,5
USA,"Norfolk, Virginia",830 W 26th Street,2022,8,36.874775,-76.296672,47,198,489,4.939393939,175,3.106060606,34795.101,71.15562577,20365.119,72.4737331,281,1.016960389,0,0,0,0,0,1633.709923,142,0,107853.4499,0.272620426,0.198160676,5.278645833,1.768639496,298.0462566,1.105378222,14.11424473,17.74907718,0.656529722,6,23
USA,"Norfolk, Virginia",1446 Church Street,2022,8,36.86063,-76.278098,54,327,868,5.308868502,294,3.149847095,44450.486,51.21023733,26183.317,53.76451129,487,1.056032273,0.004608295,0,0,0,0,1493.037457,145,127,66427.9944,0.481957908,0.181122692,5.142480211,2.017277659,297.0069354,0.871553425,23.52233364,22.77495902,0.762116025,20,17
USA,"Norfolk, Virginia",2215 Lafayette Boulevard,2022,8,36.876847,-76.260527,65,125,350,5.6,112,3.28,30451.228,87.00350857,15598.956,86.18207735,181,1.012949234,0,0,0,0,0,740.750339,0,45,90506.42534,0.476786657,0.18274277,5.992063492,1.496889359,296.6606201,0.35519047,28.71732824,12.88757861,0.814791979,2,17
USA,"Norfolk, Virginia",1134 Llewellyn Avenue,2022,8,36.860939,-76.290191,110,469,1195,5.095948827,417,2.942430704,54431.361,45.54925607,31182.818,47.68014985,654,1.075209075,0.0041841,0,0,0,1,0,21,45,103617.1398,0.413821103,0.190197479,5.477572559,1.513840602,297.9994228,0.775142975,23.71610805,16.35418854,0.834631418,33,6
USA,"Norfolk, Virginia",600 block W Olney Road,2022,8,36.860107,-76.299086,119,456,1236,5.421052632,410,3.182017544,49569.722,40.10495307,28615.007,41.23199856,694,1.085492077,0.004854369,0,0,1,0,1618.355765,0,45,135683.1992,0.315113927,0.18465215,7.179419525,2.448304282,297.3153297,0.83508452,24.62716773,23.75916924,0.699783141,16,18
USA,"Norfolk, Virginia",1103 Llewellyn Avenue,2022,8,36.860398,-76.290665,137,482,1242,5.153526971,435,2.995850622,55731.825,44.87264493,31895.622,46.83644934,681,1.091056355,0.005636071,0,0,0,0,11.28626442,70,69,102182.2719,0.411384691,0.186244038,5.614173228,1.555857162,298.0607226,0.726075057,24.17385254,16.07132643,0.846789501,38,6
USA,"Norfolk, Virginia",Larchmont Library (ERT),2022,8,36.90013282,-76.3043351,152,66,175,5.303030303,57,3.196969697,17309.749,98.91285143,9600.253,98.97168041,97,1.158540165,0,1,0,1,0,802.9149297,70,70,54135.92589,0.284090188,0.325745192,3.818421053,2.328581595,294.270296,1.675021623,10.81130443,9.94942196,0.845853628,5,7
USA,"Norfolk, Virginia",300 block W Olney Road,2022,8,36.857689,-76.294156,175,576,1520,5.277777778,508,3.032986111,64271.724,42.28402895,36815.928,43.77637099,841,1.097713737,0.003289474,0,0,1,1,1547.479347,45,67,96791.79628,0.383312722,0.183700179,6.412073491,2.222708181,297.927688,0.654643705,18.26376953,13.6384385,0.745166344,27,11
USA,"Norfolk, Virginia",605 W 35th Street,2022,8,36.877977,-76.290704,206,133,343,5.157894737,130,3.511278195,27431.84,79.97620991,17339.534,83.36314423,208,1.017919269,0,0,0,0,0,1085.570185,82,112,99603.27502,0.420418185,0.170980601,5.884816754,1.946221966,298.1941263,0.695807177,29.99848175,31.68475387,0.908208149,4,17
USA,"Norfolk, Virginia",Plum Point Park (ERT),2022,8,36.86139871,-76.30732988,578,279,689,4.9390681,241,3.014336918,32962.334,47.84083309,21219.991,52.39503951,405,1.110035725,0.002902758,1,0,0,0,841.1942771,78,70,84560.04738,0.235504825,0.229158585,3.9375,4.76054203,296.0057523,1.598916824,1.425184965,2.890147769,0.838981028,6,1
USA,"Norfolk, Virginia",1075 W Ocean View Avenue,2022,8,36.967176,-76.280858,31635,105,203,3.866666667,65,2.323809524,12323.179,60.70531527,7143.786,60.54055932,118,1.054745625,0,0,0,0,0,1476.021564,91,72,57154.87582,0.17573245,0.261810103,0.937172775,1.672453246,296.4960224,1.688058114,16.42650663,8.344861973,0.846452818,6,4
UK,Northampton,Newport Pagnell Road,2022,38,52.210617,-0.891126,707,242,545,4.504132231,188,2.632231405,31298.418,57.42828991,17351.222,57.83740667,300,1.083138525,0.005504587,0,0,1,1,1380.070427,0,0,7200.371356,0.465569406,0.251636397,108.9488055,1.543711323,293.7280191,0.838293566,7.655901982,1.836863208,0.939288031,6,0
UK,Northampton,Mereway,2022,38,52.215386,-0.907559,807,379,901,4.754617414,299,2.683377309,45333.437,50.31458047,24134.589,50.70291807,476,1.083904238,0.001109878,0,0,1,0,1589.688301,0,56,118350.6097,0.481234687,0.203957317,105.6061644,1.956468814,293.9505208,0.716256405,17.98050171,11.1325393,0.972080691,4,0
UK,Northampton,A508 Kingsthorpe - TTech Totem,2022,38,52.263059,-0.899966,859,522,1316,5.042145594,411,2.802681992,50218.058,38.15961854,26549.539,37.44645839,709,1.0351975,0.001519757,0,6,6,5,501.905039,26,65,78571.79782,0.325452706,0.207783913,93.81034483,3.837460082,294.2241545,1.279559139,32.47322435,14.55872638,0.788921845,20,2
UK,Northampton,Caswell Road A508 Kingsthorpe - TTech Totem,2021,38,52.219646,-0.873344,1064,249,513,4.120481928,181,2.522088353,28513.353,55.5815848,17529.171,58.82272148,298,1.091016885,0.003898635,0,0,0,0,1105.809948,67,65,231772.2584,0.243319876,0.221976423,68.55290102,3.464313452,293.4194961,1.449406183,1.328458933,0.354227523,0.618851918,11,0
UK,Northampton,Rushmere Rd,2022,38,52.234516,-0.861974,1084,44,86,3.909090909,27,2.272727273,8865.758,103.0902093,4432.879,103.0902093,43,1.040186765,0,0,0,1,0,1077.468299,49,102,0,0.693426297,0.159418567,60.69550173,5.178877833,291.1727579,0.915483686,3.646667786,2.980276469,0.773192236,0,0
UK,Northampton,Harlestone Road,2022,38,52.256652,-0.943887,1092,169,360,4.26035503,108,2.313609467,25571.775,71.03270833,12944.24,71.1221978,182,1.066542126,0.002777778,0,0,0,0,1121.831855,99,0,2801.863612,0.315145738,0.200687371,92.04137931,1.871292609,298.683917,0.571916281,9.199116211,8.83267138,0.69652283,7,1
UK,Northampton,Bradlaugh Fields,2020,38,52.260447,-0.869983,1199,201,495,4.925373134,167,2.791044776,31913.418,64.47155152,16446.448,62.53402281,263,1.050063568,0.008080808,0,0,1,0,192.5676318,0,110,22275.08169,0.467603441,0.197961153,104.1331058,4.359998463,290.0880244,1.462592687,24.43652598,11.46005499,0.928534924,10,1
UK,Northampton,Harlestone Road,2022,38,52.25646,-0.943472,1313,184,392,4.260869565,117,2.304347826,26908.759,68.64479337,13612.732,68.75117172,198,1.05997177,0.00255102,0,0,0,0,1112.432075,0,0,2801.863612,0.309300837,0.201939876,92.12371134,2.043804141,298.5714749,0.612964924,9.633156105,8.579897218,0.704503786,5,1
UK,Northampton,Mare Fair - TTech Totem,2022,38,52.236789,-0.904313,1550,512,1151,4.49609375,427,2.78515625,45086.854,39.17189748,27163.821,39.25407659,692,1.081372224,0.006950478,1,4,7,1,485.2862755,46,102,71023.05468,0.333801873,0.243658101,67.65743945,4.767641255,293.9773279,1.032346092,11.03501423,27.03863879,0.67633212,18,4
UK,Northampton,A428 Bedford Road - TTech Totem,2022,38,52.232967,-0.882878,1665,356,844,4.741573034,268,2.601123596,41238.91,48.86126777,22156.958,49.34734521,449,1.115581502,0.004739336,0,1,0,0,1529.134245,121,45,47529.76468,0.412919495,0.268850379,62.73809524,3.401096929,293.2396993,1.587890614,11.1223853,25.19334952,0.810581142,10,3
UK,Northampton,Kettering Road North,2022,38,52.271899,-0.85328,2175,193,420,4.352331606,142,2.507772021,26872.258,63.98156667,14021.496,62.31776,225,1.143209951,0.019047619,0,2,1,1,765.6367829,48,0,70504.7385,0.486069946,0.220743481,110.7328767,3.960059319,290.4106914,0.705433372,11.75130639,4.160085606,0.781886375,20,0
UK,Northampton,A5123 The Racecourse - TTech Totem,2022,38,52.246468,-0.882447,2214,160,401,5.0125,139,2.89375,29068.484,72.48998504,15716.88,74.48758294,211,1.015593489,0,0,2,8,6,691.5377318,92,81,21295.66037,0.400377954,0.202486519,97.02380952,2.531994813,295.6726988,0.691236675,44.04734972,27.21752772,0.766486939,12,3
USA,Philadelphia,CASTOR AVE,2019,41,39.987478,-75.088156,29,166,414,4.987951807,135,2.831325301,23116.256,55.83636715,12748.775,58.75011521,217,1.068668634,0.004830918,0,0,0,1,1218.019945,42,54,38585.6002,0.18822938,0.157877726,6.278236915,2.22983654,297.7212543,1.459039488,6.840980761,10.5713566,0.620558885,10,3
USA,Philadelphia,N HOWARD ST,2022,36,40.001047,-75.129798,78,204,389,3.81372549,188,3.225490196,26564.432,68.28902828,21690.116,70.42245455,308,1.015571875,0,0,0,0,0,242.2887773,2,211,7048.701202,0.110067149,0.096723606,25.41758242,4.057460728,300.6201199,0.262510844,105.576572,70.10194898,0.552900103,15,23
USA,Philadelphia,N MASCHER ST,2022,31,40.004343,-75.130039,101,169,368,4.355029586,156,3.153846154,25102.748,68.21398913,17787.031,71.148124,250,1.086579634,0.005434783,0,0,0,0,0,177,211,20357.67504,0.123802285,0.128997543,33.61748634,2.88696339,300.1636783,0.911728598,40.73907668,61.8482995,0.515473802,14,12
USA,Philadelphia,34TH ST NORTHBOUND LANES,2017,24,39.967464,-75.192232,110,238,582,4.890756303,218,3.155462185,26013.457,44.69666151,17319.481,48.24367967,359,1.094729654,0.010309278,0,0,0,0,1431.894008,28,194,13074.93346,0.219746327,0.203809754,22.55858311,8.968988422,297.1420262,1.636090767,14.45527649,26.76483157,0.749734356,11,9
USA,Philadelphia,PA 3 J F KENNEDY BLVD,2020,42,39.9555,-75.180025,144,595,1474,4.954621849,520,3.047058824,57861.438,39.25470692,36243.906,41.56411239,872,1.043219913,0,4,3,4,1,1212.438225,177,199,178431.678,0.056431817,0.132777615,9.552845528,6.347058195,296.2267123,1.878124032,21.93152035,49.15870282,0.622245715,8,3
USA,Philadelphia,TACONY CREEK TRAIL,2021,2,40.02528,-75.112167,197,337,905,5.370919881,322,3.264094955,45958.075,50.78240331,26499,51.95882353,510,1.029643266,0.002209945,0,0,0,0,1228.15515,0,137,0,0.378325035,0.234502368,27.44686649,4.662656415,296.4955908,1.50861384,44.17917409,65.20991035,0.763702495,12,0
USA,Philadelphia,E WYOMING AVE,2021,2,40.019493,-75.10652,226,82,194,4.731707317,72,2.853658537,16144.619,83.21968557,8869.702,82.89441121,107,1.076457085,0.010309278,0,0,0,0,1156.55175,0,180,0,0.508323829,0.169914815,27.74104683,9.378431736,294.5792136,1.337264506,9.424722672,35.92503674,0.789641418,5,0
